timestamp,lat,lon,bearing,bearing_change_rate,gsp,flying,circling
1533988329.000000,46.770450,9.002217,60.260003,-1.481563,39.032711,True,False
1533988332.000000,46.770600,9.002600,51.234940,-1.319321,40.347889,True,False
1533988335.000000,46.770783,9.002933,58.986103,-0.212317,39.070176,True,False
1533988338.000000,46.770900,9.003217,62.035104,1.800027,30.213408,True,False
1533988341.000000,46.771033,9.003583,71.642672,2.109428,37.940092,True,False
1533988344.000000,46.771117,9.003950,61.723691,-0.051902,35.306696,True,False
1533988347.000000,46.771233,9.004267,53.869688,-2.962164,32.861634,True,False
1533988350.000000,46.771367,9.004533,61.723580,-0.000018,30.173869,True,False
1533988353.000000,46.771483,9.004850,61.298412,1.238121,32.861516,True,False
1533988356.000000,46.771583,9.005117,70.830838,1.517876,27.784473,True,False
1533988359.000000,46.771667,9.005467,83.827177,3.754794,33.864116,True,False
1533988362.000000,46.771700,9.005917,92.786113,3.659212,41.365256,True,False
1533988365.000000,46.771683,9.006417,89.999897,1.028787,45.749007,True,False
1533988368.000000,46.771683,9.006700,76.323277,-2.743806,25.893793,True,False
1533988371.000000,46.771717,9.006900,79.217468,-1.797071,18.811352,True,False
1533988374.000000,46.771767,9.007283,80.062121,0.623141,35.662368,True,False
1533988377.000000,46.771817,9.007700,75.947615,-0.544976,38.659076,True,False
1533988380.000000,46.771917,9.008283,74.869900,-0.865370,54.955099,True,False
1533988383.000000,46.772000,9.008733,73.721396,-0.371036,42.601965,True,False
1533988386.000000,46.772083,9.009150,72.023734,-0.474361,39.669160,True,False
1533988390.000000,46.772183,9.009600,84.440292,1.531271,32.426720,True,False
1533988393.000000,46.772217,9.010100,68.287409,-0.533761,45.910450,True,False
1533988396.000000,46.772317,9.010467,45.772736,-6.444593,36.068214,True,False
1533988399.000000,46.772483,9.010717,47.617975,-3.444906,31.883620,True,False
1533988402.000000,46.772650,9.010983,38.317882,-1.242476,32.992129,True,False
1533988405.000000,46.772867,9.011233,32.587901,-2.505012,36.848518,True,False
1533988408.000000,46.773117,9.011467,42.401685,0.680634,39.591562,True,False
1533988411.000000,46.773367,9.011800,49.212686,2.770797,45.174619,True,False
1533988414.000000,46.773583,9.012167,52.458453,1.676128,44.256605,True,False
1533988417.000000,46.773750,9.012483,62.033849,2.136860,36.497143,True,False
1533988420.000000,46.773883,9.012850,65.807100,2.224775,37.938526,True,False
1533988423.000000,46.774017,9.013283,63.186663,0.192136,43.413527,True,False
1533988426.000000,46.774167,9.013717,56.427977,-1.563187,44.371200,True,False
1533988429.000000,46.774333,9.014083,57.962909,-0.870626,40.216411,True,False
1533988432.000000,46.774433,9.014317,70.687825,2.376641,25.154051,True,False
1533988435.000000,46.774533,9.014733,76.322465,3.059926,40.347414,True,False
1533988438.000000,46.774617,9.015233,78.612920,1.320849,47.026009,True,False
1533988441.000000,46.774683,9.015717,80.436631,0.685694,45.056204,True,False
1533988444.000000,46.774733,9.016150,72.912619,-0.950050,40.158129,True,False
1533988447.000000,46.774800,9.016467,73.720627,-1.119334,30.274847,True,False
1533988450.000000,46.774867,9.016800,72.022925,-0.148282,31.733813,True,False
1533988453.000000,46.774933,9.017100,82.438626,1.453000,28.822411,True,False
1533988456.000000,46.774967,9.017467,89.999866,2.996157,33.801494,True,False
1533988459.000000,46.774967,9.017833,86.367348,0.654787,33.507572,True,False
1533988462.000000,46.774983,9.018217,95.381343,0.896913,35.101159,True,False
1533988465.000000,46.774950,9.018733,89.999848,0.605417,47.424250,True,False
1533988468.000000,46.774950,9.019150,93.481390,-0.316659,38.076798,True,False
1533988471.000000,46.774933,9.019550,99.215078,1.535872,36.621320,True,False
1533988474.000000,46.774883,9.020000,83.337259,-1.690689,41.660659,True,False
1533988477.000000,46.774917,9.020417,71.641437,-4.595607,38.335730,True,False
1533988480.000000,46.775000,9.020783,89.999842,1.110431,35.304403,True,False
1533988484.000000,46.775000,9.021217,92.882215,3.034397,29.699875,True,False
1533988487.000000,46.774983,9.021700,92.786283,0.398063,44.225003,True,False
1533988490.000000,46.774967,9.022200,82.763803,-1.686402,45.746225,True,False
1533988493.000000,46.775000,9.022583,85.090771,-1.282585,35.311870,True,False
1533988496.000000,46.775017,9.022867,64.047013,-3.119465,25.987525,True,False
1533988499.000000,46.775133,9.023217,61.296716,-3.965676,35.571684,True,False
1533988502.000000,46.775283,9.023617,60.257788,-0.631537,41.674522,True,False
1533988505.000000,46.775433,9.024000,75.385807,2.348182,40.345159,True,False
1533988508.000000,46.775517,9.024467,58.983879,-0.212318,44.071421,True,False
1533988511.000000,46.775633,9.024750,43.478694,-5.317852,30.211457,True,False
1533988514.000000,46.775850,9.025050,30.413573,-4.761718,39.842236,True,False
1533988517.000000,46.776083,9.025250,34.405203,-1.512249,36.102537,True,False
1533988520.000000,46.776317,9.025483,37.817070,1.233916,37.736078,True,False
1533988523.000000,46.776567,9.025767,54.890586,3.414231,42.227457,True,False
1533988526.000000,46.776783,9.026217,57.017294,3.200037,50.267440,True,False
1533988529.000000,46.776983,9.026667,60.914191,1.003934,49.022029,True,False
1533988532.000000,46.777117,9.027017,58.415796,0.233084,36.598573,True,False
1533988535.000000,46.777250,9.027333,61.295768,0.063596,33.968897,True,False
1533988538.000000,46.777400,9.027733,58.415661,-0.000022,41.673262,True,False
1533988541.000000,46.777533,9.028050,51.463253,-1.638752,33.968768,True,False
1533988544.000000,46.777733,9.028417,54.973049,-0.573769,42.834922,True,False
1533988547.000000,46.777933,9.028833,51.657455,0.032367,46.495932,True,False
1533988550.000000,46.778150,9.029233,47.614973,-1.226346,46.603100,True,False
1533988553.000000,46.778317,9.029500,51.143274,-0.085697,32.990234,True,False
1533988556.000000,46.778583,9.029983,56.206361,1.431898,56.716489,True,False
1533988559.000000,46.778767,9.030383,52.455788,0.218752,43.982073,True,False
1533988563.000000,46.778933,9.030700,64.045351,1.119856,27.371201,True,False
