timestamp,lat,lon,bearing,bearing_change_rate,gsp,flying,circling
1533985183.000000,46.704233,8.804017,161.074043,-8.258197,34.590724,True,True
1533985184.000000,46.704167,8.804050,137.561605,-12.272850,28.211961,True,True
1533985185.000000,46.704117,8.804117,126.096176,-12.342672,27.120582,True,True
1533985186.000000,46.704067,8.804217,131.183712,-9.763258,33.973227,True,True
1533985187.000000,46.704017,8.804300,126.096125,-7.712921,30.396080,True,True
1533985188.000000,46.703967,8.804400,139.396441,-4.335520,33.973268,True,False
1533985189.000000,46.703900,8.804483,137.561464,-0.000028,35.149743,True,False
1533985190.000000,46.703850,8.804550,139.396380,2.660041,27.120643,True,False
1533985191.000000,46.703783,8.804633,115.923018,-3.052139,35.149775,True,False
1533985192.000000,46.703750,8.804733,115.923004,-2.034624,30.522641,True,False
1533985193.000000,46.703717,8.804833,89.999958,-9.879297,30.522656,True,True
1533985194.000000,46.703717,8.804950,76.339898,-12.244313,32.026794,True,True
1533985195.000000,46.703733,8.805050,40.603585,-19.758559,28.250632,True,True
1533985196.000000,46.703800,8.805133,34.441123,-16.296379,35.149789,True,True
1533985197.000000,46.703867,8.805200,18.926030,-19.399395,32.359086,True,True
1533985198.000000,46.703933,8.805233,0.000000,-17.999992,28.211977,True,True
1533985199.000000,46.704017,8.805233,-7.809577,-16.829895,33.358478,True,True
1533985200.000000,46.704100,8.805217,-7.809565,-9.682630,33.670770,True,True
1533985201.000000,46.704183,8.805200,-27.217810,-12.331787,33.670769,True,True
1533985202.000000,46.704250,8.805150,-24.568709,-8.698948,30.009625,True,True
1533985203.000000,46.704350,8.805083,-39.451443,-7.890289,44.015169,True,True
1533985204.000000,46.704433,8.804983,-57.996356,-10.037356,43.201344,True,True
1533985205.000000,46.704483,8.804867,-64.076581,-11.253403,37.766269,True,True
1533985206.000000,46.704533,8.804717,-80.796516,-10.715741,45.783453,True,True
1533985207.000000,46.704550,8.804567,-80.796513,-11.245561,41.713670,True,True
1533985208.000000,46.704567,8.804417,-79.669524,-8.043616,41.713658,True,True
1533985209.000000,46.704583,8.804283,-78.232432,-4.047215,37.204556,True,True
1533985210.000000,46.704600,8.804167,-78.232428,-2.831169,32.713817,True,True
1533985211.000000,46.704617,8.804050,-89.999958,-1.840688,32.713807,True,True
1533985212.000000,46.704617,8.803933,-122.003623,-8.241422,32.026260,True,True
1533985213.000000,46.704567,8.803817,-134.191093,-10.904314,37.766202,True,True
